treatment,plot_id,day_year,temp,resp,M_observed,M_missing,year,treatment_name,trenched,site
19,729,237,12.5,0.460317217607093,,1,2021,mixture,True,Dobroc
19,730,237,12.5,0.499811096647518,,1,2021,mixture,True,Dobroc
19,731,237,12.5,0.498923471636036,,1,2021,mixture,True,Dobroc
19,732,237,12.5,0.298599933803567,,1,2021,mixture,True,Dobroc
19,523,237,12.5,0.758270470841382,,1,2021,mixture,False,Dobroc
19,524,237,12.5,0.371806688033307,,1,2021,mixture,False,Dobroc
19,525,237,12.5,0.399504415769988,,1,2021,mixture,False,Dobroc
19,526,237,12.7,0.924342509510074,,1,2021,mixture,False,Dobroc
19,527,237,12.7,0.712309686148645,,1,2021,mixture,False,Dobroc
19,528,237,12.7,0.530645184782941,,1,2021,mixture,False,Dobroc
19,729,237,12.0,0.427328988366174,,1,2021,mixture,True,Dobroc
19,730,237,12.0,0.404973798991892,,1,2021,mixture,True,Dobroc
19,731,237,12.0,0.448724051737754,,1,2021,mixture,True,Dobroc
19,732,237,12.0,0.456268665506007,,1,2021,mixture,True,Dobroc
19,523,237,12.0,0.687216302546681,,1,2021,mixture,False,Dobroc
19,524,237,12.0,0.734174893033943,,1,2021,mixture,False,Dobroc
19,525,237,12.0,0.844468392454907,,1,2021,mixture,False,Dobroc
19,526,237,12.1,0.333002810243712,,1,2021,mixture,False,Dobroc
19,527,237,12.1,0.718814727370291,,1,2021,mixture,False,Dobroc
19,528,237,12.1,1.03724060258027,,1,2021,mixture,False,Dobroc
19,729,237,12.8,0.370599388959199,,1,2021,mixture,True,Dobroc
19,730,237,12.8,0.385024243519119,,1,2021,mixture,True,Dobroc
19,731,237,12.8,0.474312846073668,,1,2021,mixture,True,Dobroc
19,732,237,12.8,0.562604671583674,,1,2021,mixture,True,Dobroc
19,523,237,12.8,0.510469189576239,,1,2021,mixture,False,Dobroc
19,524,237,12.8,0.475521366355311,,1,2021,mixture,False,Dobroc
19,525,237,12.8,0.346642092703825,,1,2021,mixture,False,Dobroc
19,526,237,13.0,0.679981925995226,,1,2021,mixture,False,Dobroc
19,527,237,13.0,1.3202755231528,,1,2021,mixture,False,Dobroc
19,528,237,13.0,1.30869779212196,,1,2021,mixture,False,Dobroc
19,729,237,12.8,0.551921455808913,,1,2021,mixture,True,Dobroc
19,730,237,12.8,0.516654991411785,,1,2021,mixture,True,Dobroc
19,731,237,12.8,0.473167822608499,,1,2021,mixture,True,Dobroc
19,732,237,12.8,0.434671513849002,,1,2021,mixture,True,Dobroc
19,523,237,12.8,0.886155477909973,,1,2021,mixture,False,Dobroc
19,524,237,12.8,0.937947320135231,,1,2021,mixture,False,Dobroc
19,525,237,12.8,1.04495453472499,,1,2021,mixture,False,Dobroc
19,526,237,12.8,0.660778620299156,,1,2021,mixture,False,Dobroc
19,527,237,12.8,0.651913772327549,,1,2021,mixture,False,Dobroc
19,528,237,12.8,1.16043441676615,,1,2021,mixture,False,Dobroc
19,729,230,13.5,0.535040362753895,,1,2021,mixture,True,Dobroc
19,730,230,13.9,0.617525136473036,,1,2021,mixture,True,Dobroc
19,731,230,13.7,0.563204798970414,,1,2021,mixture,True,Dobroc
19,732,230,13.8,0.37545598698933,,1,2021,mixture,True,Dobroc
19,523,230,13.0,0.866794916928661,,1,2021,mixture,False,Dobroc
19,524,230,12.7,0.336685549293628,,1,2021,mixture,False,Dobroc
19,525,230,13.2,0.523459451748935,,1,2021,mixture,False,Dobroc
19,526,230,13.1,1.07932249732491,,1,2021,mixture,False,Dobroc
19,527,230,13.5,0.79612664003906,,1,2021,mixture,False,Dobroc
19,528,230,13.0,0.635549513895546,,1,2021,mixture,False,Dobroc
19,729,230,13.3,0.665097785554249,,1,2021,mixture,True,Dobroc
19,730,230,13.6,0.523845691804476,,1,2021,mixture,True,Dobroc
19,731,230,13.7,0.601228495528996,,1,2021,mixture,True,Dobroc
19,732,230,13.7,0.519951869544601,,1,2021,mixture,True,Dobroc
19,523,230,13.8,0.797991306184753,,1,2021,mixture,False,Dobroc
19,524,230,13.5,0.911054610348998,,1,2021,mixture,False,Dobroc
19,525,230,13.4,0.924073724917321,,1,2021,mixture,False,Dobroc
19,526,230,13.1,0.449025975046087,,1,2021,mixture,False,Dobroc
19,527,230,13.3,1.09146545130931,,1,2021,mixture,False,Dobroc
19,528,230,13.4,1.15874319670478,,1,2021,mixture,False,Dobroc
19,729,230,13.0,0.582896864534072,,1,2021,mixture,True,Dobroc
19,730,230,13.0,0.529983456004572,,1,2021,mixture,True,Dobroc
19,731,230,13.0,0.630698973887672,,1,2021,mixture,True,Dobroc
19,732,230,14.0,0.675407608095343,,1,2021,mixture,True,Dobroc
19,523,230,12.5,0.613770366831278,,1,2021,mixture,False,Dobroc
19,524,230,12.7,0.376080710930863,,1,2021,mixture,False,Dobroc
19,525,230,12.6,0.459152797898687,,1,2021,mixture,False,Dobroc
19,526,230,13.2,0.778632306971087,,1,2021,mixture,False,Dobroc
19,527,230,12.8,1.04103979893289,,1,2021,mixture,False,Dobroc
19,528,230,12.8,1.35589605582068,,1,2021,mixture,False,Dobroc
19,729,230,13.2,0.74815286963821,,1,2021,mixture,True,Dobroc
19,730,230,13.5,0.593082165887143,,1,2021,mixture,True,Dobroc
19,731,230,13.4,0.639722026693278,,1,2021,mixture,True,Dobroc
19,732,230,13.7,0.502897579466541,,1,2021,mixture,True,Dobroc
19,523,230,13.0,1.15570174906516,,1,2021,mixture,False,Dobroc
19,524,230,13.6,1.2309863747651,,1,2021,mixture,False,Dobroc
19,525,230,13.3,1.2198998639264,,1,2021,mixture,False,Dobroc
19,526,230,13.3,1.1126583324263,,1,2021,mixture,False,Dobroc
19,527,230,13.1,0.909347706851443,,1,2021,mixture,False,Dobroc
19,528,230,13.3,1.5833074779163,,1,2021,mixture,False,Dobroc
19,729,250,11.0,0.222436766936604,,1,2021,mixture,True,Dobroc
19,730,250,11.0,0.193802670515175,,1,2021,mixture,True,Dobroc
19,731,250,11.0,0.24065788647077,,1,2021,mixture,True,Dobroc
19,732,250,11.0,0.260934757894552,,1,2021,mixture,True,Dobroc
19,523,250,11.0,0.448931229656977,,1,2021,mixture,False,Dobroc
19,524,250,11.0,0.400854740324989,,1,2021,mixture,False,Dobroc
19,525,250,11.0,0.488975643518736,,1,2021,mixture,False,Dobroc
19,526,250,11.0,0.181851131654865,,1,2021,mixture,False,Dobroc
19,527,250,11.0,0.418708768979342,,1,2021,mixture,False,Dobroc
19,528,250,11.0,0.548581523232228,,1,2021,mixture,False,Dobroc
19,729,250,11.2,0.172849069191742,,1,2021,mixture,True,Dobroc
19,730,250,11.2,0.137603731157683,,1,2021,mixture,True,Dobroc
19,731,250,11.2,0.23383155812054,,1,2021,mixture,True,Dobroc
19,732,250,11.2,0.154886124490747,,1,2021,mixture,True,Dobroc
19,523,250,11.2,0.304620487845331,,1,2021,mixture,False,Dobroc
19,524,250,11.2,0.195893922748091,,1,2021,mixture,False,Dobroc
19,525,250,11.7,0.195378461782874,,1,2021,mixture,False,Dobroc
19,526,250,11.7,0.46056460675674,,1,2021,mixture,False,Dobroc
19,527,250,11.7,0.374588145585606,,1,2021,mixture,False,Dobroc
19,528,250,11.7,0.235389645119805,,1,2021,mixture,False,Dobroc
19,729,250,11.5,0.141772439965395,,1,2021,mixture,True,Dobroc
19,730,250,11.5,0.118598195966404,,1,2021,mixture,True,Dobroc
19,731,250,11.5,0.152492193904109,,1,2021,mixture,True,Dobroc
19,732,250,11.5,0.268478040868134,,1,2021,mixture,True,Dobroc
19,523,250,11.5,0.196111540033603,,1,2021,mixture,False,Dobroc
19,524,250,11.5,0.19947238188569,,1,2021,mixture,False,Dobroc
19,525,250,11.5,0.150114307786494,,1,2021,mixture,False,Dobroc
19,526,250,11.5,0.312568282612338,,1,2021,mixture,False,Dobroc
19,527,250,11.5,0.245371388889039,,1,2021,mixture,False,Dobroc
19,528,250,11.5,0.346054555015722,,1,2021,mixture,False,Dobroc
19,729,250,11.0,0.0665053179127524,,1,2021,mixture,True,Dobroc
19,730,250,11.0,0.212806225437156,,1,2021,mixture,True,Dobroc
19,731,250,11.0,0.167011120191529,,1,2021,mixture,True,Dobroc
19,732,250,11.0,0.127541797119439,,1,2021,mixture,True,Dobroc
19,523,250,11.0,0.346746969684718,,1,2021,mixture,False,Dobroc
19,524,250,11.5,0.421484436288495,,1,2021,mixture,False,Dobroc
19,525,250,11.5,0.480753847355014,,1,2021,mixture,False,Dobroc
19,526,250,11.5,0.172015855283201,,1,2021,mixture,False,Dobroc
19,527,250,11.5,0.25151997223009,,1,2021,mixture,False,Dobroc
19,528,250,11.5,0.405786471999155,,1,2021,mixture,False,Dobroc
19,729,281,9.0,0.223401034886251,,1,2021,mixture,True,Dobroc
19,730,281,9.0,0.189414820527648,,1,2021,mixture,True,Dobroc
19,731,281,9.0,0.265591478043547,,1,2021,mixture,True,Dobroc
19,732,281,9.0,0.176876709831941,,1,2021,mixture,True,Dobroc
19,523,281,9.0,0.305609924369382,,1,2021,mixture,False,Dobroc
19,524,281,9.0,0.206840339897087,,1,2021,mixture,False,Dobroc
19,525,281,9.0,0.199511377918211,,1,2021,mixture,False,Dobroc
19,526,281,9.0,0.330795379263274,,1,2021,mixture,False,Dobroc
19,527,281,9.0,0.369217226054295,,1,2021,mixture,False,Dobroc
19,528,281,9.0,0.327725357189141,,1,2021,mixture,False,Dobroc
19,729,281,9.0,0.170806098174885,,1,2021,mixture,True,Dobroc
19,730,281,9.0,0.220116027333099,,1,2021,mixture,True,Dobroc
19,731,281,9.0,0.22377754664397,,1,2021,mixture,True,Dobroc
19,732,281,9.0,0.202435347868729,,1,2021,mixture,True,Dobroc
19,523,281,9.0,0.31331420804241,,1,2021,mixture,False,Dobroc
19,524,281,9.0,0.296363441062912,,1,2021,mixture,False,Dobroc
19,525,281,9.0,0.313394952763433,,1,2021,mixture,False,Dobroc
19,526,281,9.0,0.180133568470323,,1,2021,mixture,False,Dobroc
19,527,281,9.0,0.328579917533183,,1,2021,mixture,False,Dobroc
19,528,281,9.0,0.637344919564536,,1,2021,mixture,False,Dobroc
19,729,281,9.0,0.141810366032652,,1,2021,mixture,True,Dobroc
19,730,281,9.0,0.192239137903709,,1,2021,mixture,True,Dobroc
19,731,281,9.0,0.190184339184204,,1,2021,mixture,True,Dobroc
19,732,281,9.0,0.249384908072013,,1,2021,mixture,True,Dobroc
19,523,281,9.0,0.229092857908224,,1,2021,mixture,False,Dobroc
19,524,281,9.0,0.119038041968277,,1,2021,mixture,False,Dobroc
19,525,281,9.0,0.121213240153916,,1,2021,mixture,False,Dobroc
19,526,281,9.0,0.234920541267175,,1,2021,mixture,False,Dobroc
19,527,281,9.0,0.421632122608254,,1,2021,mixture,False,Dobroc
19,528,281,9.0,0.497195615471545,,1,2021,mixture,False,Dobroc
19,729,281,9.0,0.257082286449021,,1,2021,mixture,True,Dobroc
19,730,281,9.0,0.129370196733195,,1,2021,mixture,True,Dobroc
19,731,281,9.0,0.272474146094815,,1,2021,mixture,True,Dobroc
19,732,281,9.0,0.169768922145267,,1,2021,mixture,True,Dobroc
19,523,281,9.0,0.415134495839833,,1,2021,mixture,False,Dobroc
19,524,281,9.0,0.354973801732918,,1,2021,mixture,False,Dobroc
19,525,281,9.0,0.379250554223989,,1,2021,mixture,False,Dobroc
19,526,281,9.0,0.327293372112538,,1,2021,mixture,False,Dobroc
19,527,281,9.0,0.292407212937714,,1,2021,mixture,False,Dobroc
19,528,281,9.0,0.577583202872642,,1,2021,mixture,False,Dobroc
19,729,294,7.5,0.275245906387662,30.0,0,2021,mixture,True,Dobroc
19,730,294,7.5,0.202677825213535,26.0,0,2021,mixture,True,Dobroc
19,731,294,7.5,0.267388953263061,24.3,0,2021,mixture,True,Dobroc
19,732,294,7.5,0.155668661499676,26.6,0,2021,mixture,True,Dobroc
19,523,294,7.5,0.305165065518765,13.8,0,2021,mixture,False,Dobroc
19,524,294,7.5,0.170044069892797,21.3,0,2021,mixture,False,Dobroc
19,525,294,7.5,0.192729571453169,19.2,0,2021,mixture,False,Dobroc
19,526,294,7.5,0.383439903752306,13.9,0,2021,mixture,False,Dobroc
19,527,294,7.5,0.304207297300362,17.0,0,2021,mixture,False,Dobroc
19,528,294,7.5,0.193631159260542,11.0,0,2021,mixture,False,Dobroc
19,729,294,7.5,0.20356701580363,32.5,0,2021,mixture,True,Dobroc
19,730,294,7.5,0.188565374243807,26.9,0,2021,mixture,True,Dobroc
19,731,294,7.5,0.221162250997987,31.2,0,2021,mixture,True,Dobroc
19,732,294,7.5,0.196972252676725,30.0,0,2021,mixture,True,Dobroc
19,523,294,7.5,0.365982922357349,13.3,0,2021,mixture,False,Dobroc
19,524,294,7.5,0.34934466011292,16.2,0,2021,mixture,False,Dobroc
19,525,294,7.5,0.315920791926738,12.5,0,2021,mixture,False,Dobroc
19,526,294,7.5,0.16682045399647,10.0,0,2021,mixture,False,Dobroc
19,527,294,7.5,0.35748367504436,14.5,0,2021,mixture,False,Dobroc
19,528,294,7.5,0.417255414784735,15.9,0,2021,mixture,False,Dobroc
19,729,294,8.0,0.179711889796721,30.4,0,2021,mixture,True,Dobroc
19,730,294,8.0,0.152656241122262,30.8,0,2021,mixture,True,Dobroc
19,731,294,8.0,0.18858805715697,30.6,0,2021,mixture,True,Dobroc
19,732,294,8.0,0.265029127483806,29.4,0,2021,mixture,True,Dobroc
19,523,294,8.0,0.225754414888428,14.5,0,2021,mixture,False,Dobroc
19,524,294,8.0,0.159203676965828,19.2,0,2021,mixture,False,Dobroc
19,525,294,8.0,0.160049000227712,18.8,0,2021,mixture,False,Dobroc
19,526,294,8.0,0.29029029407631,20.1,0,2021,mixture,False,Dobroc
19,527,294,8.0,0.195792675590866,16.3,0,2021,mixture,False,Dobroc
19,528,294,8.0,0.216853141215555,19.8,0,2021,mixture,False,Dobroc
19,729,294,8.5,0.223762741859885,28.6,0,2021,mixture,True,Dobroc
19,730,294,8.5,0.222798378129528,38.0,0,2021,mixture,True,Dobroc
19,731,294,8.5,0.263011087852968,29.8,0,2021,mixture,True,Dobroc
19,732,294,8.5,0.206473790847815,32.5,0,2021,mixture,True,Dobroc
19,523,294,8.5,0.434519950276445,11.0,0,2021,mixture,False,Dobroc
19,524,294,8.5,0.473718168729301,15.5,0,2021,mixture,False,Dobroc
19,525,294,8.0,0.469426025709352,8.6,0,2021,mixture,False,Dobroc
19,526,294,8.0,0.220834650433221,22.9,0,2021,mixture,False,Dobroc
19,527,294,8.0,0.252408613587714,16.3,0,2021,mixture,False,Dobroc
19,528,294,8.0,0.457035782145407,12.0,0,2021,mixture,False,Dobroc
19,729,315,5.5,0.224679706649126,,1,2021,mixture,True,Dobroc
19,730,315,5.5,0.17691612475989,,1,2021,mixture,True,Dobroc
19,731,315,5.5,0.210732879490072,,1,2021,mixture,True,Dobroc
19,732,315,5.5,0.13053427904277,,1,2021,mixture,True,Dobroc
19,523,315,5.5,0.242212492902903,,1,2021,mixture,False,Dobroc
19,524,315,5.5,0.110859300830774,,1,2021,mixture,False,Dobroc
19,525,315,5.5,0.143688867989578,,1,2021,mixture,False,Dobroc
19,526,315,5.5,0.330272352299317,,1,2021,mixture,False,Dobroc
19,528,315,5.5,0.155251657955551,,1,2021,mixture,False,Dobroc
19,729,315,5.0,0.107067029139067,,1,2021,mixture,True,Dobroc
19,730,315,5.0,0.118505165009391,,1,2021,mixture,True,Dobroc
19,731,315,5.0,0.0985804068224863,,1,2021,mixture,True,Dobroc
19,732,315,5.0,0.130027207432936,,1,2021,mixture,True,Dobroc
19,523,315,5.0,0.244516284422382,,1,2021,mixture,False,Dobroc
19,524,315,5.0,0.180029348969085,,1,2021,mixture,False,Dobroc
19,525,315,5.0,0.160740511877482,,1,2021,mixture,False,Dobroc
19,526,315,5.0,0.12556645263574,,1,2021,mixture,False,Dobroc
19,527,315,5.0,0.19598586689157,,1,2021,mixture,False,Dobroc
19,528,315,5.0,0.28252474769381,,1,2021,mixture,False,Dobroc
19,729,315,5.0,0.117725836431989,,1,2021,mixture,True,Dobroc
19,730,315,5.0,0.177293200100061,,1,2021,mixture,True,Dobroc
19,731,315,5.0,0.2194158782521,,1,2021,mixture,True,Dobroc
19,732,315,5.0,0.273055509274776,,1,2021,mixture,True,Dobroc
19,523,315,5.0,0.203249561621812,,1,2021,mixture,False,Dobroc
19,524,315,5.0,0.120592456415286,,1,2021,mixture,False,Dobroc
19,525,315,5.0,0.149090124111542,,1,2021,mixture,False,Dobroc
19,526,315,5.0,0.243443270224296,,1,2021,mixture,False,Dobroc
19,527,315,5.0,0.177698267004663,,1,2021,mixture,False,Dobroc
19,528,315,5.0,0.239449959086596,,1,2021,mixture,False,Dobroc
19,729,315,5.0,0.230242371661911,,1,2021,mixture,True,Dobroc
19,730,315,5.0,0.272185253846018,,1,2021,mixture,True,Dobroc
19,731,315,5.0,0.277637566758979,,1,2021,mixture,True,Dobroc
19,732,315,5.0,0.220592442534406,,1,2021,mixture,True,Dobroc
19,523,315,5.0,0.383562480505571,,1,2021,mixture,False,Dobroc
19,524,315,5.0,0.417277159681358,,1,2021,mixture,False,Dobroc
19,525,315,5.0,0.351438822929224,,1,2021,mixture,False,Dobroc
19,526,315,5.0,0.193365372622411,,1,2021,mixture,False,Dobroc
19,527,315,5.0,0.228919950353137,,1,2021,mixture,False,Dobroc
19,528,315,5.0,0.417112100102879,,1,2021,mixture,False,Dobroc
19,729,342,1.0,0.149218726696967,24.9,0,2021,mixture,True,Dobroc
19,730,342,1.0,0.174112270270148,23.1,0,2021,mixture,True,Dobroc
19,731,342,1.0,0.197697036699623,18.4,0,2021,mixture,True,Dobroc
19,732,342,1.0,0.105267571420806,18.9,0,2021,mixture,True,Dobroc
19,523,342,1.0,0.179277460723731,13.0,0,2021,mixture,False,Dobroc
19,524,342,1.0,0.133565780106388,20.5,0,2021,mixture,False,Dobroc
19,525,342,1.0,0.104211592213195,21.3,0,2021,mixture,False,Dobroc
19,526,342,1.0,0.155822239761164,14.3,0,2021,mixture,False,Dobroc
19,527,342,1.0,0.146046950827507,16.0,0,2021,mixture,False,Dobroc
19,528,342,1.0,0.144618876544298,11.4,0,2021,mixture,False,Dobroc
19,729,342,2.0,0.0654357914557562,28.6,0,2021,mixture,True,Dobroc
19,730,342,2.0,0.0408181987704304,20.8,0,2021,mixture,True,Dobroc
19,731,342,2.0,0.091372331213543,21.0,0,2021,mixture,True,Dobroc
19,732,342,2.0,0.106950718319039,20.6,0,2021,mixture,True,Dobroc
19,523,342,2.0,0.145064262477291,19.5,0,2021,mixture,False,Dobroc
19,524,342,2.0,0.156359510452656,14.4,0,2021,mixture,False,Dobroc
19,525,342,2.0,0.100479554280474,10.4,0,2021,mixture,False,Dobroc
19,526,342,2.0,0.070791041117924,9.6,0,2021,mixture,False,Dobroc
19,527,342,2.0,0.100295752134189,11.2,0,2021,mixture,False,Dobroc
19,528,342,2.0,0.24269145693986,11.6,0,2021,mixture,False,Dobroc
19,729,342,2.2,0.115127753943448,45.8,0,2021,mixture,True,Dobroc
19,730,342,2.2,0.119723364987847,46.1,0,2021,mixture,True,Dobroc
19,731,342,2.2,0.149692155791451,46.6,0,2021,mixture,True,Dobroc
19,732,342,2.2,0.181693155056325,45.9,0,2021,mixture,True,Dobroc
19,523,342,2.2,0.121923391008358,19.5,0,2021,mixture,False,Dobroc
19,524,342,2.2,0.110207949457803,21.6,0,2021,mixture,False,Dobroc
19,525,342,2.2,0.0446220390639022,24.0,0,2021,mixture,False,Dobroc
19,526,342,2.2,0.132159545175553,19.1,0,2021,mixture,False,Dobroc
19,527,342,2.2,0.106890708770492,20.9,0,2021,mixture,False,Dobroc
19,528,342,2.2,0.0986406278405655,20.4,0,2021,mixture,False,Dobroc
19,729,342,2.0,0.186717296612529,45.8,0,2021,mixture,True,Dobroc
19,730,342,2.0,0.26273641531952,47.4,0,2021,mixture,True,Dobroc
19,731,342,2.0,0.208452011132931,46.5,0,2021,mixture,True,Dobroc
19,732,342,2.0,0.147274733454168,47.0,0,2021,mixture,True,Dobroc
19,523,342,2.0,0.279887180887215,18.0,0,2021,mixture,False,Dobroc
19,524,342,2.0,0.28707840680085,21.1,0,2021,mixture,False,Dobroc
19,525,342,2.0,0.220653876175449,16.8,0,2021,mixture,False,Dobroc
19,526,342,2.0,0.139786175835834,25.9,0,2021,mixture,False,Dobroc
19,527,342,2.0,0.20297505453906,22.4,0,2021,mixture,False,Dobroc
19,528,342,2.0,0.252918479427489,23.6,0,2021,mixture,False,Dobroc
19,729,32,0.0,0.0792177815061384,,1,2022,mixture,True,Dobroc
19,730,32,0.0,0.102885227820733,,1,2022,mixture,True,Dobroc
19,731,32,0.0,0.0851659000610959,,1,2022,mixture,True,Dobroc
19,732,32,0.0,0.0301139592092873,,1,2022,mixture,True,Dobroc
19,523,32,0.0,0.0872678331905436,,1,2022,mixture,False,Dobroc
19,524,32,0.0,0.038733842734669,,1,2022,mixture,False,Dobroc
19,525,32,0.0,0.0308353334785879,,1,2022,mixture,False,Dobroc
19,526,32,0.0,0.0510262340894396,,1,2022,mixture,False,Dobroc
19,527,32,0.0,0.057875352619194,,1,2022,mixture,False,Dobroc
19,528,32,0.0,0.0507097839341422,,1,2022,mixture,False,Dobroc
19,729,32,0.0,0.0636943094351132,,1,2022,mixture,True,Dobroc
19,730,32,0.0,0.0322148515847849,,1,2022,mixture,True,Dobroc
19,731,32,0.0,0.0474989448603382,,1,2022,mixture,True,Dobroc
19,732,32,0.0,0.0557653744002877,,1,2022,mixture,True,Dobroc
19,523,32,0.0,0.0969237927316579,,1,2022,mixture,False,Dobroc
19,524,32,0.0,0.0597475245185005,,1,2022,mixture,False,Dobroc
19,525,32,0.0,0.055422727732999,,1,2022,mixture,False,Dobroc
19,526,32,0.0,0.0331489253911746,,1,2022,mixture,False,Dobroc
19,527,32,0.0,0.0929200598713252,,1,2022,mixture,False,Dobroc
19,528,32,0.0,0.0745291042238834,,1,2022,mixture,False,Dobroc
19,729,32,0.0,0.0585594281926353,,1,2022,mixture,True,Dobroc
19,730,32,0.0,0.0542384009165489,,1,2022,mixture,True,Dobroc
19,731,32,0.0,0.0602706893781449,,1,2022,mixture,True,Dobroc
19,732,32,0.0,0.0723156759800454,,1,2022,mixture,True,Dobroc
19,523,32,0.0,0.0530152246263707,,1,2022,mixture,False,Dobroc
19,524,32,0.0,0.0337092988269749,,1,2022,mixture,False,Dobroc
19,525,32,0.0,0.0323005024221678,,1,2022,mixture,False,Dobroc
19,526,32,0.0,0.0602034347673886,,1,2022,mixture,False,Dobroc
19,527,32,0.0,0.0510650151803361,,1,2022,mixture,False,Dobroc
19,528,32,0.0,0.0763466033018828,,1,2022,mixture,False,Dobroc
19,729,32,0.0,0.0836370393341088,,1,2022,mixture,True,Dobroc
19,730,32,0.0,0.0763596390840798,,1,2022,mixture,True,Dobroc
19,731,32,0.0,0.0833274836660275,,1,2022,mixture,True,Dobroc
19,732,32,0.0,0.0617339216367541,,1,2022,mixture,True,Dobroc
19,523,32,0.0,0.0808988780903591,,1,2022,mixture,False,Dobroc
19,524,32,0.0,0.0918396676463182,,1,2022,mixture,False,Dobroc
19,525,32,0.0,0.0947615310012491,,1,2022,mixture,False,Dobroc
19,526,32,0.0,0.042973108454272,,1,2022,mixture,False,Dobroc
19,527,32,0.0,0.0756776844083347,,1,2022,mixture,False,Dobroc
19,528,32,0.0,0.0974177778189485,,1,2022,mixture,False,Dobroc
19,729,62,-8.0,0.013427441555223,,1,2022,mixture,True,Dobroc
19,730,62,-8.0,0.0148227186823567,,1,2022,mixture,True,Dobroc
19,731,62,-8.0,0.0055495236513562,,1,2022,mixture,True,Dobroc
19,732,62,-8.0,0.020785662320142,,1,2022,mixture,True,Dobroc
19,523,62,-8.0,0.0175817701452495,,1,2022,mixture,False,Dobroc
19,524,62,-8.0,0.0029426142532684,,1,2022,mixture,False,Dobroc
19,525,62,-8.0,0.0052901750680013,,1,2022,mixture,False,Dobroc
19,526,62,-8.0,0.0506510541918602,,1,2022,mixture,False,Dobroc
19,527,62,-8.0,0.0149671343261228,,1,2022,mixture,False,Dobroc
19,528,62,-8.0,0.0091657738685426,,1,2022,mixture,False,Dobroc
19,729,62,-8.0,0.0037250053867589,,1,2022,mixture,True,Dobroc
19,730,62,-8.0,0.0019257947883428,,1,2022,mixture,True,Dobroc
19,731,62,-8.0,0.0083608672686776,,1,2022,mixture,True,Dobroc
19,732,62,-8.0,0.0155093535247875,,1,2022,mixture,True,Dobroc
19,523,62,-8.0,0.0562622473273052,,1,2022,mixture,False,Dobroc
19,524,62,-8.0,0.0140616990360538,,1,2022,mixture,False,Dobroc
19,525,62,-8.0,0.0327081823103544,,1,2022,mixture,False,Dobroc
19,526,62,-8.0,0.0351411792818502,,1,2022,mixture,False,Dobroc
19,527,62,-8.0,0.0025401966449295,,1,2022,mixture,False,Dobroc
19,528,62,-8.0,0.0108169233889211,,1,2022,mixture,False,Dobroc
19,729,62,-8.0,0.0458268455126891,,1,2022,mixture,True,Dobroc
19,730,62,-8.0,0.0200884745447265,,1,2022,mixture,True,Dobroc
19,731,62,-8.0,0.0262179935603914,,1,2022,mixture,True,Dobroc
19,732,62,-8.0,0.0256490878419734,,1,2022,mixture,True,Dobroc
19,523,62,-8.0,0.01155152410059,,1,2022,mixture,False,Dobroc
19,524,62,-8.0,0.0049248669015339,,1,2022,mixture,False,Dobroc
19,525,62,-8.0,0.0084804095580986,,1,2022,mixture,False,Dobroc
19,526,62,-8.0,0.023591600521861,,1,2022,mixture,False,Dobroc
19,527,62,-8.0,0.0072740090149482,,1,2022,mixture,False,Dobroc
19,528,62,-8.0,0.0060689881208772,,1,2022,mixture,False,Dobroc
19,729,62,-8.0,0.0395065016108914,,1,2022,mixture,True,Dobroc
19,730,62,-8.0,0.0491254870581116,,1,2022,mixture,True,Dobroc
19,731,62,-8.0,0.0278470943730366,,1,2022,mixture,True,Dobroc
19,732,62,-8.0,0.0239402529912346,,1,2022,mixture,True,Dobroc
19,523,62,-8.0,0.0262062583639224,,1,2022,mixture,False,Dobroc
19,524,62,-8.0,0.0350748918186687,,1,2022,mixture,False,Dobroc
19,525,62,-8.0,0.0419719920241043,,1,2022,mixture,False,Dobroc
19,526,62,-8.0,0.009951974638732,,1,2022,mixture,False,Dobroc
19,527,62,-8.0,0.0133639787936463,,1,2022,mixture,False,Dobroc
19,528,62,-8.0,0.0075805564942246,,1,2022,mixture,False,Dobroc
19,729,83,1.8,0.0464741912259774,21.3,0,2022,mixture,True,Dobroc
19,730,83,1.8,0.034296096025215,21.1,0,2022,mixture,True,Dobroc
19,731,83,1.8,0.110813686713811,21.0,0,2022,mixture,True,Dobroc
19,732,83,1.8,0.041686870107288,17.3,0,2022,mixture,True,Dobroc
19,523,83,1.8,0.0762909927357668,23.5,0,2022,mixture,False,Dobroc
19,524,83,1.8,0.0524787335678528,23.4,0,2022,mixture,False,Dobroc
19,525,83,1.8,0.0667036654034194,24.0,0,2022,mixture,False,Dobroc
19,526,83,1.8,0.0850892172678942,22.2,0,2022,mixture,False,Dobroc
19,527,83,1.8,0.063096707366891,18.0,0,2022,mixture,False,Dobroc
19,528,83,1.8,0.0803677569427139,21.4,0,2022,mixture,False,Dobroc
19,729,83,0.9,0.0463239854807953,21.1,0,2022,mixture,True,Dobroc
19,730,83,0.9,0.061562061136166,17.0,0,2022,mixture,True,Dobroc
19,731,83,0.9,0.0617934294126484,23.6,0,2022,mixture,True,Dobroc
19,732,83,0.9,0.0472963408905759,18.6,0,2022,mixture,True,Dobroc
19,523,83,0.9,0.0726801378800906,18.4,0,2022,mixture,False,Dobroc
19,524,83,0.9,0.0554573093169589,17.5,0,2022,mixture,False,Dobroc
19,525,83,0.9,0.084086347310711,23.7,0,2022,mixture,False,Dobroc
